      x:      approx:     exact:  
     0.30184908   0.0013310644     0.64928970
     0.30234883   0.0013300789     0.64903362
     0.30284858   0.0013290925     0.64877632
     0.30334833   0.0013281054     0.64851781
     0.30384808   0.0013271175     0.64825810
     0.30434783   0.0013261289     0.64799719
     0.30484758   0.0013251395     0.64773510
     0.30534733   0.0013241494     0.64747182
     0.30584708   0.0013231586     0.64720736
     0.30634683   0.0013221670     0.64694172
     0.30684658   0.0013211748     0.64667492
     0.30734633   0.0013201819     0.64640696
     0.30784608   0.0013191884     0.64613785
     0.30834583   0.0013181942     0.64586758
     0.30884558   0.0013171993     0.64559617
     0.30934533   0.0013162039     0.64532362
     0.30984508   0.0013152078     0.64504994
     0.31034483   0.0013142112     0.64477513
     0.31084458   0.0013132139     0.64449921
     0.31134433   0.0013122161     0.64422216
     0.31184408   0.0013112178     0.64394401
     0.31234383   0.0013102188     0.64366475
     0.31284358   0.0013092194     0.64338439
     0.31334333   0.0013082195     0.64310294
     0.31384308   0.0013072190     0.64282040
     0.31434283   0.0013062180     0.64253678
     0.31484258   0.0013052166     0.64225208
     0.31534233   0.0013042147     0.64196631
     0.31584208   0.0013032123     0.64167947
     0.31634183   0.0013022095     0.64139157
     0.31684158   0.0013012062     0.64110261
     0.31734133   0.0013002025     0.64081261
     0.31784108   0.0012991985     0.64052155
     0.31834083   0.0012981940     0.64022946
     0.31884058   0.0012971891     0.63993634
     0.31934033   0.0012961838     0.63964218
     0.31984008   0.0012951782     0.63934700
     0.32033983   0.0012941722     0.63905080
     0.32083958   0.0012931659     0.63875358
     0.32133933   0.0012921593     0.63845536
     0.32183908   0.0012911523     0.63815613
     0.32233883   0.0012901450     0.63785590
     0.32283858   0.0012891374     0.63755467
     0.32333833   0.0012881296     0.63725246
     0.32383808   0.0012871214     0.63694926
     0.32433783   0.0012861130     0.63664508
     0.32483758   0.0012851043     0.63633993
     0.32533733   0.0012840954     0.63603381
     0.32583708   0.0012830862     0.63572672
     0.32633683   0.0012820768     0.63541867
     0.32683658   0.0012810673     0.63510967
     0.32733633   0.0012800574     0.63479972
     0.32783608   0.0012790474     0.63448881
     0.32833583   0.0012780373     0.63417697
     0.32883558   0.0012770269     0.63386420
     0.32933533   0.0012760164     0.63355049
     0.32983508   0.0012750057     0.63323585
     0.33033483   0.0012739949     0.63292029
     0.33083458   0.0012729839     0.63260381
     0.33133433   0.0012719728     0.63228642
     0.33183408   0.0012709616     0.63196812
     0.33233383   0.0012699503     0.63164891
     0.33283358   0.0012689389     0.63132881
     0.33333333   0.0012679274     0.63100781
     0.33383308   0.0012669158     0.63068592
     0.33433283   0.0012659042     0.63036314
     0.33483258   0.0012648925     0.63003948
     0.33533233   0.0012638807     0.62971494
     0.33583208   0.0012628689     0.62938953
     0.33633183   0.0012618571     0.62906325
     0.33683158   0.0012608452     0.62873610
     0.33733133   0.0012598333     0.62840810
     0.33783108   0.0012588214     0.62807924
     0.33833083   0.0012578096     0.62774953
     0.33883058   0.0012567977     0.62741897
     0.33933033   0.0012557858     0.62708756
     0.33983008   0.0012547740     0.62675532
     0.34032984   0.0012537622     0.62642224
     0.34082959   0.0012527505     0.62608833
     0.34132934   0.0012517388     0.62575360
     0.34182909   0.0012507271     0.62541804
     0.34232884   0.0012497156     0.62508166
     0.34282859   0.0012487041     0.62474447
     0.34332834   0.0012476927     0.62440647
     0.34382809   0.0012466813     0.62406767
     0.34432784   0.0012456701     0.62372806
     0.34482759   0.0012446590     0.62338765
     0.34532734   0.0012436480     0.62304645
     0.34582709   0.0012426372     0.62270446
     0.34632684   0.0012416265     0.62236168
